transaction_id,date,transaction_year,branch_id,branch_name,kota,provinsi,rating_transaction,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba_pct,nett_sales,nett_profit,total_transactions,total_profit,total_sales
TRX9886420,2022-07-07,2022,85287,Kimia Farma - Apotek,Sorong,Papua Barat,4.9,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,151795.84000000003,758979.2
TRX3052910,2020-11-02,2020,85716,Kimia Farma - Apotek,Malang,Jawa Timur,5.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,43373.960000000006,216869.8
TRX9852596,2023-11-23,2023,24277,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.2,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,108450.09,542250.45
TRX2709273,2021-06-13,2021,41261,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,65069.62,325348.1
TRX4727631,2023-02-07,2023,34591,Kimia Farma - Apotek,Jayapura,Papua,4.4,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86743.58,433717.9
TRX8782740,2020-03-09,2020,21840,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.9,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,21700.0,108500.0
TRX9425247,2021-10-02,2021,17138,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,3.9,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86754.430000000008,433772.15
TRX7100362,2021-03-28,2021,63942,Kimia Farma - Apotek,Bandung,Jawa Barat,5.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,130130.56000000001,650652.8
TRX1842446,2023-01-30,2023,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86747.920000000013,433739.6
TRX3174932,2022-05-03,2022,32332,Kimia Farma - Apotek,Malang,Jawa Timur,4.1,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,216889.33000000002,1084446.65
TRX4272075,2021-02-04,2021,55171,Kimia Farma - Apotek,Ambon,Maluku,5.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86737.07,433685.35
TRX5236518,2023-09-24,2023,91201,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.7,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,65080.47,325402.35
TRX4386197,2021-04-06,2021,29094,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.6,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,108430.56,542152.8
TRX1780860,2020-01-07,2020,21410,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,21700.0,108500.0
TRX3112586,2021-05-19,2021,42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,21700.0,108500.0
TRX1794986,2020-04-05,2020,48667,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.2,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86765.28,433826.4
TRX5522315,2021-10-22,2021,79455,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.8,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,21700.0,108500.0
TRX6810756,2023-10-29,2023,56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86747.920000000013,433739.6
TRX4318125,2023-06-23,2023,17476,Kimia Farma - Apotek,Jambi,Jambi,4.5,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86747.920000000013,433739.6
TRX5168813,2022-12-21,2022,99409,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86724.05,433620.25
TRX5448484,2021-05-30,2021,28123,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,195145.93000000002,975729.65
TRX5567896,2020-04-12,2020,14495,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.8,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,43384.81,216924.05
TRX3127081,2022-10-29,2022,67921,Kimia Farma - Apotek,Ternate,Maluku Utara,5.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86750.09,433750.45
TRX4448089,2021-11-26,2021,50821,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.5,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86747.92,433739.6
TRX6312691,2023-11-30,2023,90692,Kimia Farma - Apotek,Denpasar,Bali,3.9,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86763.11,433815.55
TRX2052972,2021-01-22,2021,35019,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,5.0,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,86737.07,433685.35
TRX2765927,2020-09-02,2020,57503,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,65050.090000000004,325250.45
TRX3306221,2020-11-17,2020,36256,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,173517.54,867587.7
TRX6751000,2023-12-08,2023,82336,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,130113.20000000001,650566.0
TRX6772134,2020-06-16,2020,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.0,20.0,108500.0,21700.0,1,43371.79,216858.95
TRX9647722,2021-12-11,2021,80525,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.72700000000009,6297.27
TRX8193419,2021-06-27,2021,76154,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.89500000000004,4198.9500000000007
TRX2723747,2020-01-22,2020,69841,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.9,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.60100000000011,6296.01
TRX3004720,2023-10-07,2023,47503,Kimia Farma - Apotek,Denpasar,Bali,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1259.097,12590.97
TRX5851628,2020-10-10,2020,89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1049.37,10493.699999999999
TRX3721623,2023-12-01,2023,96065,Kimia Farma - Apotek,Karawang,Jawa Barat,5.0,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1049.181,10491.81
TRX4185112,2023-05-08,2023,51302,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.6,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.58,6295.7999999999993
TRX9279392,2022-12-27,2022,56478,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.0,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.95799999999997,4199.58
TRX9741453,2022-09-26,2022,26081,Kimia Farma - Apotek,Langsa,Aceh,4.2,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1259.076,12590.76
TRX8778821,2020-09-10,2020,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1469.0130000000001,14690.130000000001
TRX5653001,2021-06-18,2021,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.433,8394.33
TRX5226070,2022-02-20,2022,15338,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,210.0,2100.0
TRX5236834,2023-03-31,2023,31706,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.643,8396.43
TRX1743241,2022-04-28,2022,84922,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1049.286,10492.86
TRX6602663,2022-11-29,2022,44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.5,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.28600000000006,8392.86
TRX6866060,2020-06-25,2020,80802,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.9,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.769,6297.6900000000005
TRX3339044,2023-11-24,2023,27998,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.706,6297.0599999999995
TRX1056601,2021-12-22,2021,84213,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.2,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.412,8394.12
TRX9695864,2022-09-19,2022,28844,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.81100000000015,6298.1100000000006
TRX6017575,2020-09-06,2020,63103,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5.0,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.517,6295.17
TRX5887778,2023-08-19,2023,30842,Kimia Farma - Apotek,Dumai,Riau,4.0,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.55900000000008,8395.59
TRX9483798,2020-05-18,2020,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1049.4540000000002,10494.54
TRX8668940,2023-11-10,2023,90913,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.8,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.538,8395.380000000001
TRX7567723,2023-01-02,2023,82380,Kimia Farma - Apotek,Solok,Sumatera Barat,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,210.0,2100.0
TRX2545531,2022-08-06,2022,98581,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.49600000000009,8394.96
TRX9792178,2021-11-18,2021,76351,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.496,8394.96
TRX3304264,2020-08-27,2020,69575,Kimia Farma - Apotek,Garut,Jawa Barat,4.2,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.706,4197.0599999999995
TRX2680582,2021-02-09,2021,47901,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.748,8397.48
TRX7874407,2021-03-07,2021,76351,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.496,8394.96
TRX6653502,2022-11-05,2022,37191,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,3.9,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.643,6296.43
TRX3088123,2023-03-24,2023,33488,Kimia Farma - Apotek,Denpasar,Bali,4.8,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1049.3280000000002,10493.28
TRX8891727,2020-10-19,2020,12558,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.769,4197.6900000000005
TRX6285399,2020-10-20,2020,95273,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.76900000000012,8397.69
TRX1424553,2022-01-24,2022,28718,Kimia Farma - Apotek,Bogor,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.85299999999995,4198.53
TRX6211446,2020-04-11,2020,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,1469.0130000000001,14690.130000000001
TRX3156867,2021-09-15,2021,90334,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.4,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,839.412,8394.119999999999
TRX9099545,2023-02-10,2023,38172,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,5.0,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.832,4198.32
TRX1146577,2023-07-31,2023,92261,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.706,4197.0599999999995
TRX5063381,2022-12-21,2022,25090,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,629.81099999999992,6298.11
TRX1664740,2020-06-13,2020,26671,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,419.89500000000004,4198.9500000000007
TRX3621687,2021-11-25,2021,49833,Kimia Farma - Apotek,Pekanbaru,Riau,4.2,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.0,10.0,2100.0,210.0,1,210.0,2100.0
TRX7830752,2022-11-03,2022,30119,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.3,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,269430.28,1347151.4
TRX6545295,2023-11-10,2023,49833,Kimia Farma - Apotek,Pekanbaru,Riau,4.2,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89829.068,449145.33999999997
TRX9596643,2022-12-12,2022,28123,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89853.036000000007,449265.18000000005
TRX4030001,2021-01-19,2021,89772,Kimia Farma - Apotek,Langsa,Aceh,3.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59902.024000000005,299510.12
TRX5053211,2021-05-21,2021,58132,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,179619.18800000002,898095.94
TRX8716399,2021-12-12,2021,29933,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,179643.15600000002,898215.78
TRX5724604,2021-01-05,2021,80176,Kimia Farma - Apotek,Dumai,Riau,4.7,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89856.032,449280.16000000003
TRX3915059,2023-08-21,2023,12338,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.6,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,29960.0,149800.0
TRX1206294,2021-05-16,2021,82315,Kimia Farma - Apotek,Bogor,Jawa Barat,4.6,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,239491.252,1197456.26
TRX7543050,2020-01-07,2020,56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89835.06,449175.30000000005
TRX4534411,2023-07-02,2023,27583,Kimia Farma - Apotek,Denpasar,Bali,5.0,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119750.12000000001,598750.6
TRX1419063,2023-01-07,2023,17138,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,3.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119738.13600000001,598690.68
TRX8931974,2023-09-17,2023,39162,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,149686.152,748430.76
TRX4763128,2022-02-18,2022,96720,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.0,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119777.084,598885.42
TRX1150928,2020-02-11,2020,80525,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119777.084,598885.42
TRX6703830,2023-04-10,2023,41701,Kimia Farma - Apotek,Pekanbaru,Riau,4.4,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,209585.18000000002,1047925.9
TRX1865953,2023-01-16,2023,41261,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89817.084,449085.42
TRX8215454,2020-11-10,2020,67421,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,209606.152,1048030.76
TRX9839863,2022-01-22,2022,80343,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59917.004,299585.02
TRX3873432,2022-04-21,2022,35930,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89826.072000000015,449130.36
TRX7096888,2021-12-19,2021,21247,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59908.016,299540.08
TRX2784026,2020-04-15,2020,91201,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.7,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,149689.14800000002,748445.74
TRX4484460,2021-02-10,2021,69761,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59884.047999999995,299420.24
TRX8729795,2020-07-24,2020,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59896.032000000007,299480.16000000003
TRX8363323,2020-07-07,2020,30203,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89841.052000000011,449205.26
TRX1778533,2022-10-27,2022,43614,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89829.068,449145.33999999997
TRX7167078,2021-02-17,2021,44554,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,5.0,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,209546.23200000002,1047731.1599999999
TRX2227348,2021-08-29,2021,59559,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,149713.116,748565.58000000007
TRX6752068,2022-11-03,2022,19169,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119798.05600000001,598990.28
TRX7399967,2021-08-21,2021,46963,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.3,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89835.06,449175.3
TRX6880930,2022-02-05,2022,59449,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119795.06,598975.3
TRX8843659,2020-02-13,2020,74030,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89799.108000000007,448995.54000000004
TRX7977483,2022-06-20,2022,61835,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89838.056,449190.28
TRX7015812,2020-12-31,2020,96172,Kimia Farma - Apotek,Tangerang,Banten,3.9,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119777.084,598885.41999999993
TRX2464287,2021-11-16,2021,13953,Kimia Farma - Apotek,Ternate,Maluku Utara,4.8,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,149689.148,748445.74
TRX3139501,2020-07-14,2020,59220,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.2,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,59917.004,299585.02
TRX5375856,2022-12-11,2022,81008,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.8,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119786.07200000001,598930.36
TRX3859524,2022-12-12,2022,68942,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.8,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119783.076,598915.38
TRX4586722,2023-05-05,2023,15949,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,149722.10400000002,748610.52
TRX1493866,2023-03-27,2023,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89814.088,449070.44
TRX5622018,2023-07-11,2023,87938,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,119762.104,598810.52
TRX4485278,2020-12-12,2020,89507,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.0,20.0,149800.0,29960.0,1,89874.008,449370.04
TRX4372396,2020-06-04,2020,67081,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.8,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.0,20.0,119300.0,23860.0,1,47717.614,238588.07
TRX4614013,2021-04-02,2021,12558,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.4,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.0,20.0,119300.0,23860.0,1,71520.35,357601.75
